8
1.9891e30 0 0 0 0
3.302e21 0 46.001272e9 58.98e3 0  
4.8685e24 0 107.476259e9 35.26e3 0
5.9736e24 0 147.098074e9 30.287e3 0
6.4185e23 0 206.644545e9 26.499e3 0
1.8986e27 0 740.520000e9 13.72e3 0
5.6846e26 0 1349.467375e9 10.183e3 0
8.6810e25 0 2734.998229e9 7.128e3 0
